Round,Avg Accuracy,Std Accuracy
0,0.0981,0.0000
1,0.5603,0.0000
2,0.7199,0.0000
3,0.9018,0.0000
4,0.9405,0.0000
5,0.9497,0.0000
6,0.9560,0.0000
7,0.9449,0.0000
8,0.9590,0.0000
9,0.9631,0.0000
10,0.9672,0.0000
11,0.9748,0.0000
12,0.9754,0.0000
13,0.9771,0.0000
14,0.9777,0.0000
15,0.9806,0.0000
16,0.9817,0.0000
17,0.9811,0.0000
18,0.9803,0.0000
19,0.9812,0.0000
20,0.9810,0.0000
21,0.9828,0.0000
22,0.9827,0.0000
23,0.9833,0.0000
24,0.9830,0.0000
25,0.9826,0.0000
26,0.9830,0.0000
27,0.9835,0.0000
28,0.9831,0.0000
29,0.9836,0.0000
30,0.9849,0.0000
31,0.9850,0.0000
32,0.9847,0.0000
33,0.9828,0.0000
34,0.9841,0.0000
35,0.9839,0.0000
36,0.9844,0.0000
37,0.9835,0.0000
38,0.9853,0.0000
39,0.9856,0.0000
40,0.9845,0.0000
41,0.9854,0.0000
42,0.9854,0.0000
43,0.9859,0.0000
44,0.9844,0.0000
45,0.9846,0.0000
46,0.9856,0.0000
47,0.9853,0.0000
48,0.9851,0.0000
49,0.9860,0.0000
50,0.9836,0.0000
