Round,Accuracy
0,0.1
1,0.1855
2,0.3996
3,0.3971
4,0.3885
5,0.3852
6,0.384
7,0.3856
8,0.3843
9,0.3875
10,0.3844
11,0.3856
12,0.3834
13,0.3858
14,0.3818
15,0.3824
16,0.3828
17,0.3831
18,0.3821
19,0.3821
20,0.3815
21,0.3814
22,0.3824
23,0.3806
24,0.3816
25,0.3804
26,0.381
27,0.3814
28,0.3806
29,0.3811
30,0.3805
31,0.38
32,0.3801
33,0.3805
34,0.3799
35,0.3803
36,0.3803
37,0.3786
38,0.3794
39,0.3769
40,0.3789
41,0.3788
42,0.378
43,0.3787
44,0.3773
45,0.3779
46,0.3773
47,0.3777
48,0.3785
49,0.378
50,0.3783
