Round,Accuracy
0,0.1
1,0.1567
2,0.4174
3,0.4164
4,0.4016
5,0.3983
6,0.3939
7,0.395
8,0.3949
9,0.3965
10,0.3976
11,0.3976
12,0.3973
13,0.3992
14,0.3952
15,0.3991
16,0.4002
17,0.4
18,0.3983
19,0.399
20,0.3983
21,0.3976
22,0.3977
23,0.3971
24,0.3957
25,0.3957
26,0.3967
27,0.3962
28,0.3957
29,0.3948
30,0.3954
31,0.3947
32,0.3948
33,0.394
34,0.3947
35,0.3938
36,0.3946
37,0.3938
38,0.3942
39,0.3941
40,0.3939
41,0.3936
42,0.3944
43,0.3935
44,0.3922
45,0.3918
46,0.3917
47,0.3919
48,0.3917
49,0.3919
50,0.3913
