Round,Accuracy
0,0.1
1,0.2222
2,0.412
3,0.4411
4,0.4466
5,0.4425
6,0.433
7,0.4294
8,0.4259
9,0.4223
10,0.421
11,0.42
12,0.4189
13,0.4163
14,0.4159
15,0.4148
16,0.4134
17,0.4118
18,0.4112
19,0.4107
20,0.4104
21,0.4098
22,0.4107
23,0.4102
24,0.4112
25,0.4111
26,0.4095
27,0.4084
28,0.4064
29,0.4057
30,0.4066
31,0.4063
32,0.4043
33,0.4039
34,0.4036
35,0.4046
36,0.4041
37,0.4034
38,0.4031
39,0.4038
40,0.402
41,0.4021
42,0.4019
43,0.4011
44,0.4014
45,0.401
46,0.4016
47,0.4019
48,0.4012
49,0.4006
50,0.4004
