Round,Accuracy
0,0.0118
1,0.4852
2,0.5092
3,0.5209
4,0.5301
5,0.5267
6,0.5323
7,0.529
8,0.528
9,0.5301
10,0.5342
11,0.5355
12,0.5269
13,0.5346
14,0.5299
15,0.5308
16,0.5206
17,0.517
18,0.5331
19,0.5297
20,0.5314
21,0.5318
22,0.5303
23,0.531
24,0.5312
25,0.5333
26,0.526
27,0.5327
28,0.537
29,0.5325
30,0.5222
31,0.534
32,0.5383
33,0.5351
34,0.5305
35,0.5254
36,0.5325
37,0.5271
38,0.529
39,0.5224
40,0.5372
41,0.5378
42,0.5209
43,0.534
44,0.5275
45,0.5323
46,0.5357
47,0.5398
48,0.534
49,0.5327
50,0.5176
