Round,Accuracy
0,0.1061
1,0.7916
2,0.846
3,0.8622
4,0.8722
5,0.8771
6,0.881
7,0.8859
8,0.8858
9,0.8907
10,0.8892
11,0.8896
12,0.8897
13,0.89
14,0.8906
15,0.8915
16,0.8916
17,0.8916
18,0.8909
19,0.8911
20,0.8918
21,0.8919
22,0.8929
23,0.8935
24,0.893
25,0.8921
26,0.8934
27,0.8919
28,0.8934
29,0.8927
30,0.8933
31,0.8936
32,0.893
33,0.8918
34,0.8924
35,0.8921
36,0.894
37,0.893
38,0.8939
39,0.8937
40,0.893
41,0.8919
42,0.8938
43,0.8914
44,0.8913
45,0.892
46,0.891
47,0.8902
48,0.8898
49,0.8904
50,0.8905
