Round,Accuracy
0,0.0974
1,0.9812
2,0.9879
3,0.9894
4,0.9902
5,0.9901
6,0.9906
7,0.9911
8,0.9909
9,0.9918
10,0.9922
11,0.992
12,0.992
13,0.9922
14,0.992
15,0.9919
16,0.9919
17,0.9924
18,0.9927
19,0.9924
20,0.9928
21,0.9928
22,0.9931
23,0.9926
24,0.9928
25,0.9931
26,0.9929
27,0.9931
28,0.9931
29,0.9934
30,0.9929
31,0.9931
32,0.9932
33,0.9929
34,0.993
35,0.9927
36,0.9931
37,0.9928
38,0.9927
39,0.9929
40,0.9928
41,0.9933
42,0.9923
43,0.9929
44,0.9926
45,0.9928
46,0.9928
47,0.993
48,0.9929
49,0.9927
50,0.9928
