Round,Accuracy
0,0.0873
1,0.9762
2,0.9865
3,0.9882
4,0.9897
5,0.9905
6,0.9905
7,0.9908
8,0.9911
9,0.9914
10,0.9918
11,0.9917
12,0.9921
13,0.9918
14,0.9925
15,0.9922
16,0.9919
17,0.9924
18,0.992
19,0.9928
20,0.9927
21,0.9925
22,0.9927
23,0.9928
24,0.992
25,0.9923
26,0.9923
27,0.9927
28,0.9922
29,0.9929
30,0.9926
31,0.9923
32,0.993
33,0.9923
34,0.9922
35,0.9923
36,0.9925
37,0.9929
38,0.9925
39,0.9919
40,0.9925
41,0.9925
42,0.9928
43,0.992
44,0.9921
45,0.9926
46,0.9921
47,0.9923
48,0.9926
49,0.9927
50,0.9924
