Round,Accuracy
0,0.1325
1,0.2402
2,0.8134
3,0.9112
4,0.9445
5,0.961
6,0.972
7,0.9778
8,0.9827
9,0.9855
10,0.9855
11,0.9854
12,0.985
13,0.9842
14,0.985
15,0.9835
16,0.9834
17,0.9832
18,0.9845
19,0.9856
20,0.986
21,0.9864
22,0.9865
23,0.9865
24,0.9864
25,0.9869
26,0.9874
27,0.9873
28,0.9875
29,0.9877
30,0.988
31,0.9882
32,0.9878
33,0.9876
34,0.9879
35,0.988
36,0.9885
37,0.9886
38,0.9888
39,0.9891
40,0.9887
41,0.9885
42,0.9886
43,0.9882
44,0.9882
45,0.9883
46,0.9879
47,0.988
48,0.9881
49,0.9883
50,0.9884
