Round,Accuracy
0,0.0958
1,0.2942
2,0.8798
3,0.9507
4,0.9662
5,0.9741
6,0.9785
7,0.9823
8,0.9836
9,0.9843
10,0.9852
11,0.9861
12,0.9864
13,0.9852
14,0.9853
15,0.9853
16,0.9858
17,0.9859
18,0.986
19,0.9863
20,0.9865
21,0.9866
22,0.9876
23,0.9875
24,0.9872
25,0.9873
26,0.9873
27,0.9878
28,0.9878
29,0.9886
30,0.9885
31,0.9894
32,0.9899
33,0.9899
34,0.9899
35,0.9901
36,0.99
37,0.99
38,0.9898
39,0.9899
40,0.9901
41,0.99
42,0.9902
43,0.9902
44,0.99
45,0.9897
46,0.9897
47,0.9895
48,0.9895
49,0.9892
50,0.9891
