Round,Accuracy
0,0.0821
1,0.4061
2,0.4595
3,0.4659
4,0.4631
5,0.4617
6,0.4634
7,0.4684
8,0.4771
9,0.459
10,0.4572
11,0.4703
12,0.4617
13,0.472
14,0.4688
15,0.4714
16,0.4675
17,0.4662
18,0.4696
19,0.4665
20,0.4614
21,0.469
22,0.4706
23,0.47
24,0.4737
25,0.458
26,0.4743
27,0.4655
28,0.4665
29,0.4715
30,0.4713
31,0.4755
32,0.473
33,0.4607
34,0.4725
35,0.4578
36,0.4815
37,0.46
38,0.474
39,0.4692
40,0.4724
41,0.4692
42,0.4672
43,0.4655
44,0.4669
45,0.4665
46,0.4647
47,0.4741
48,0.4692
49,0.4673
50,0.4619
