Round,Accuracy
0,0.1
1,0.1301
2,0.4071
3,0.5073
4,0.5199
5,0.5467
6,0.6344
7,0.6868
8,0.7229
9,0.7599
10,0.7779
11,0.791
12,0.7968
13,0.8016
14,0.813
15,0.8185
16,0.8189
17,0.8216
18,0.8209
19,0.8224
20,0.8236
21,0.8285
22,0.8317
23,0.8396
24,0.8449
25,0.8479
26,0.8502
27,0.8508
28,0.8487
29,0.8495
30,0.8506
31,0.8515
32,0.8543
33,0.8554
34,0.8575
35,0.86
36,0.8615
37,0.8629
38,0.864
39,0.8648
40,0.8638
41,0.864
42,0.8642
43,0.8629
44,0.8632
45,0.8644
46,0.8648
47,0.8645
48,0.8642
49,0.863
50,0.8623
