Round,Accuracy
0,0.1
1,0.1545
2,0.4681
3,0.4757
4,0.476
5,0.5275
6,0.6349
7,0.6851
8,0.7457
9,0.7907
10,0.8124
11,0.8167
12,0.8084
13,0.808
14,0.8176
15,0.8284
16,0.8333
17,0.8349
18,0.831
19,0.8324
20,0.837
21,0.8458
22,0.8495
23,0.8538
24,0.8566
25,0.8575
26,0.8578
27,0.8569
28,0.8586
29,0.8585
30,0.8582
31,0.8579
32,0.8575
33,0.8578
34,0.8604
35,0.8596
36,0.8583
37,0.8577
38,0.859
39,0.8596
40,0.8609
41,0.8634
42,0.8646
43,0.866
44,0.8682
45,0.8687
46,0.8684
47,0.8683
48,0.8668
49,0.8649
50,0.8652
