Round,Accuracy
0,0.1001
1,0.1766
2,0.3438
3,0.3778
4,0.3924
5,0.388
6,0.3849
7,0.3828
8,0.3784
9,0.3787
10,0.3773
11,0.3733
12,0.3733
13,0.3719
14,0.3709
15,0.3716
16,0.372
17,0.3704
18,0.37
19,0.3685
20,0.368
21,0.3667
22,0.3673
23,0.3686
24,0.3675
25,0.368
26,0.3671
27,0.3643
28,0.3681
29,0.366
30,0.3659
31,0.3646
32,0.3638
33,0.3612
34,0.3635
35,0.3634
36,0.3639
37,0.3639
38,0.3616
39,0.3615
40,0.362
41,0.3629
42,0.3616
43,0.361
44,0.3611
45,0.3618
46,0.3622
47,0.3628
48,0.361
49,0.36
50,0.3603
