Round,Accuracy
0,0.1
1,0.1755
2,0.3603
3,0.383
4,0.398
5,0.3959
6,0.3899
7,0.3866
8,0.3825
9,0.3779
10,0.3784
11,0.3796
12,0.3744
13,0.3772
14,0.3728
15,0.3721
16,0.3748
17,0.3739
18,0.3717
19,0.3734
20,0.3698
21,0.3693
22,0.3709
23,0.3709
24,0.3681
25,0.3698
26,0.3689
27,0.3713
28,0.3726
29,0.3724
30,0.3709
31,0.3708
32,0.3701
33,0.3697
34,0.3684
35,0.3684
36,0.3679
37,0.3656
38,0.368
39,0.3671
40,0.3684
41,0.3675
42,0.3665
43,0.3654
44,0.3671
45,0.3661
46,0.3674
47,0.3669
48,0.367
49,0.3658
50,0.3656
