Round,Accuracy
0,0.13
1,0.1499
2,0.3715
3,0.4301
4,0.4627
5,0.5785
6,0.7179
7,0.79
8,0.8198
9,0.8593
10,0.8859
11,0.894
12,0.9064
13,0.9251
14,0.9311
15,0.9324
16,0.9397
17,0.9433
18,0.9397
19,0.938
20,0.9413
21,0.9498
22,0.954
23,0.9575
24,0.9574
25,0.9602
26,0.9642
27,0.9681
28,0.9676
29,0.9677
30,0.9676
31,0.9701
32,0.9712
33,0.9725
34,0.972
35,0.9731
36,0.9736
37,0.975
38,0.9761
39,0.9738
40,0.9723
41,0.9705
42,0.9702
43,0.9693
44,0.9727
45,0.9765
46,0.979
47,0.9792
48,0.9791
49,0.9786
50,0.979
