Round,Accuracy
0,0.1218
1,0.4747
2,0.5449
3,0.5864
4,0.6152
5,0.6311
6,0.6435
7,0.654
8,0.6631
9,0.6718
10,0.678
11,0.6808
12,0.6865
13,0.6881
14,0.6937
15,0.6994
16,0.6933
17,0.6986
18,0.7002
19,0.7014
20,0.7059
21,0.7065
22,0.7061
23,0.7096
24,0.7118
25,0.7132
26,0.7165
27,0.7133
28,0.7135
29,0.7135
30,0.7174
31,0.7159
32,0.7162
33,0.7187
34,0.7202
35,0.7158
36,0.7178
37,0.7232
38,0.724
39,0.7223
40,0.7213
41,0.7196
42,0.7214
43,0.7229
44,0.723
45,0.7178
46,0.7215
47,0.7212
48,0.7215
49,0.721
50,0.7195
