Round,Accuracy
0,0.0827
1,0.4515
2,0.5311
3,0.5709
4,0.5901
5,0.6114
6,0.6246
7,0.6403
8,0.648
9,0.6566
10,0.6623
11,0.6706
12,0.6798
13,0.6788
14,0.6886
15,0.6959
16,0.6934
17,0.7036
18,0.7011
19,0.7019
20,0.7069
21,0.7114
22,0.7101
23,0.7095
24,0.714
25,0.7133
26,0.7175
27,0.7184
28,0.7167
29,0.7218
30,0.7196
31,0.7221
32,0.7212
33,0.7205
34,0.7225
35,0.7243
36,0.7211
37,0.7199
38,0.7238
39,0.7244
40,0.723
41,0.7248
42,0.7268
43,0.7257
44,0.7263
45,0.7279
46,0.7257
47,0.7241
48,0.7268
49,0.7289
50,0.7273
