Round,Accuracy
0,0.2351
1,0.8125
2,0.8567
3,0.8571
4,0.8549
5,0.8549
6,0.8551
7,0.8541
8,0.8555
9,0.8555
10,0.8544
11,0.8554
12,0.8551
13,0.856
14,0.8552
15,0.8564
16,0.8558
17,0.8564
18,0.8558
19,0.8569
20,0.8557
21,0.8555
22,0.8543
23,0.8551
24,0.8555
25,0.8563
26,0.8557
27,0.8566
28,0.8549
29,0.8564
30,0.8567
31,0.856
32,0.8561
33,0.8563
34,0.8557
35,0.8558
36,0.8551
37,0.8555
38,0.8564
39,0.8564
40,0.8526
41,0.8555
42,0.8574
43,0.8558
44,0.8554
45,0.8551
46,0.8561
47,0.8549
48,0.8564
49,0.8564
50,0.8564
