Round,Accuracy
0,0.6791
1,0.8426
2,0.8569
3,0.8569
4,0.8572
5,0.8574
6,0.856
7,0.8558
8,0.8548
9,0.8575
10,0.8552
11,0.8558
12,0.8554
13,0.8575
14,0.8572
15,0.8567
16,0.8572
17,0.8583
18,0.8564
19,0.8554
20,0.8546
21,0.8571
22,0.856
23,0.8569
24,0.8571
25,0.8548
26,0.856
27,0.8583
28,0.8572
29,0.8563
30,0.8575
31,0.8555
32,0.8572
33,0.856
34,0.8577
35,0.8558
36,0.8572
37,0.8567
38,0.8563
39,0.8552
40,0.8571
41,0.8574
42,0.8566
43,0.856
44,0.856
45,0.8569
46,0.8561
47,0.8557
48,0.8571
49,0.8557
50,0.8543
