Round,Accuracy
0,0.1
1,0.2194
2,0.3253
3,0.3734
4,0.3817
5,0.3954
6,0.4055
7,0.4098
8,0.4131
9,0.4097
10,0.408
11,0.4125
12,0.4045
13,0.4069
14,0.4056
15,0.4029
16,0.4049
17,0.3999
18,0.3982
19,0.3998
20,0.3946
21,0.395
22,0.3927
23,0.3884
24,0.3896
25,0.3792
26,0.3805
27,0.3907
28,0.3876
29,0.3772
30,0.3905
31,0.3915
32,0.3752
33,0.3758
34,0.3847
35,0.3869
36,0.387
37,0.377
38,0.3755
39,0.373
40,0.3602
41,0.3805
42,0.3724
43,0.3771
44,0.3782
45,0.3698
46,0.3748
47,0.3591
48,0.3549
49,0.3689
50,0.3603
