Round,Accuracy
0,0.1029
1,0.1502
2,0.2957
3,0.2924
4,0.3401
5,0.3277
6,0.3312
7,0.3111
8,0.3232
9,0.3072
10,0.3096
11,0.303
12,0.2921
13,0.2854
14,0.2993
15,0.3157
16,0.3197
17,0.3107
18,0.2983
19,0.3093
20,0.3
21,0.2627
22,0.2646
23,0.2452
24,0.2657
25,0.2696
26,0.27
27,0.2772
28,0.2616
29,0.2642
30,0.2565
31,0.2614
32,0.2558
33,0.2519
34,0.2509
35,0.235
36,0.2553
37,0.2558
38,0.2563
39,0.2569
40,0.2574
41,0.2864
42,0.283
43,0.2567
44,0.259
45,0.2585
46,0.2347
47,0.2412
48,0.2408
49,0.2315
50,0.2427
