Round,Accuracy
0,0.0976
1,0.2114
2,0.3396
3,0.3465
4,0.348
5,0.3393
6,0.3418
7,0.3345
8,0.3063
9,0.299
10,0.2981
11,0.292
12,0.2955
13,0.2867
14,0.2762
15,0.2894
16,0.2717
17,0.2729
18,0.2728
19,0.2513
20,0.2398
21,0.2435
22,0.2442
23,0.2461
24,0.2433
25,0.2603
26,0.2551
27,0.2498
28,0.2311
29,0.2335
30,0.2225
31,0.2233
32,0.2524
33,0.2613
34,0.2671
35,0.2704
36,0.2597
37,0.2805
38,0.2683
39,0.2844
40,0.2795
41,0.2641
42,0.2692
43,0.2819
44,0.2647
45,0.2782
46,0.2773
47,0.2671
48,0.2494
49,0.2679
50,0.2491
