Round,Accuracy
0,0.1223
1,0.4655
2,0.6356
3,0.7121
4,0.7779
5,0.8088
6,0.8253
7,0.8312
8,0.8445
9,0.8441
10,0.8505
11,0.8524
12,0.8572
13,0.8576
14,0.8575
15,0.8546
16,0.8615
17,0.8659
18,0.861
19,0.8634
20,0.8641
21,0.8634
22,0.8656
23,0.8666
24,0.867
25,0.8657
26,0.8663
27,0.866
28,0.8659
29,0.8655
30,0.8655
31,0.864
32,0.8659
33,0.8668
34,0.8684
35,0.8656
36,0.8677
37,0.8657
38,0.8689
39,0.8697
40,0.8702
41,0.8669
42,0.8687
43,0.8685
44,0.8671
45,0.8682
46,0.8686
47,0.8683
48,0.8683
49,0.8655
50,0.8666
