Round,Accuracy
0,0.0999
1,0.4755
2,0.6332
3,0.7185
4,0.7634
5,0.7958
6,0.8188
7,0.8293
8,0.8452
9,0.8502
10,0.8578
11,0.8564
12,0.8656
13,0.8622
14,0.8666
15,0.8672
16,0.8671
17,0.8638
18,0.8698
19,0.8707
20,0.869
21,0.8713
22,0.8666
23,0.8695
24,0.8713
25,0.8678
26,0.8695
27,0.8687
28,0.8678
29,0.8706
30,0.8701
31,0.8691
32,0.8708
33,0.8694
34,0.87
35,0.8654
36,0.8666
37,0.8698
38,0.8702
39,0.8693
40,0.8668
41,0.8685
42,0.8691
43,0.8707
44,0.8705
45,0.8691
46,0.8712
47,0.868
48,0.8695
49,0.8666
50,0.8702
