Round,Accuracy
0,0.1
1,0.1819
2,0.1133
3,0.1218
4,0.1389
5,0.191
6,0.2756
7,0.308
8,0.2987
9,0.2909
10,0.2874
11,0.301
12,0.3282
13,0.3423
14,0.3545
15,0.3612
16,0.3599
17,0.3556
18,0.3532
19,0.3561
20,0.3627
21,0.3699
22,0.3732
23,0.3714
24,0.3671
25,0.3651
26,0.3638
27,0.364
28,0.3641
29,0.3641
30,0.3642
31,0.3678
32,0.366
33,0.3638
34,0.3602
35,0.357
36,0.3563
37,0.3607
38,0.3622
39,0.3644
40,0.3615
41,0.358
42,0.3569
43,0.3565
44,0.3563
45,0.3551
46,0.3542
47,0.355
48,0.3554
49,0.3574
50,0.3561
