Round,Accuracy
0,0.0947
1,0.1274
2,0.1931
3,0.2381
4,0.2601
5,0.2777
6,0.2921
7,0.3031
8,0.3128
9,0.3273
10,0.343
11,0.3569
12,0.3642
13,0.3682
14,0.3673
15,0.3656
16,0.3644
17,0.3628
18,0.3642
19,0.364
20,0.3638
21,0.3653
22,0.3683
23,0.3686
24,0.368
25,0.3677
26,0.367
27,0.3659
28,0.368
29,0.3681
30,0.3693
31,0.3697
32,0.3672
33,0.3661
34,0.367
35,0.3658
36,0.3651
37,0.3668
38,0.3659
39,0.3661
40,0.3658
41,0.3648
42,0.3642
43,0.363
44,0.3634
45,0.3641
46,0.3634
47,0.3639
48,0.3647
49,0.364
50,0.3643
