Round,Accuracy
0,0.067
1,0.1608
2,0.2145
3,0.3834
4,0.6154
5,0.7363
6,0.7875
7,0.8114
8,0.8246
9,0.8327
10,0.8382
11,0.8443
12,0.8448
13,0.8439
14,0.8447
15,0.8466
16,0.8457
17,0.8442
18,0.8418
19,0.8362
20,0.8304
21,0.8272
22,0.8239
23,0.8255
24,0.8294
25,0.8346
26,0.8389
27,0.8421
28,0.8461
29,0.8499
30,0.8526
31,0.856
32,0.8603
33,0.8634
34,0.8669
35,0.8695
36,0.8717
37,0.8718
38,0.8727
39,0.8733
40,0.8747
41,0.8756
42,0.877
43,0.8777
44,0.8772
45,0.8785
46,0.8784
47,0.8792
48,0.8796
49,0.8805
50,0.8809
