Round,Accuracy
0,0.7649
1,0.8399
2,0.8566
3,0.8572
4,0.8571
5,0.8581
6,0.8566
7,0.8563
8,0.8558
9,0.8551
10,0.8512
11,0.8514
12,0.8488
13,0.8517
14,0.8506
15,0.8521
16,0.8529
17,0.8488
18,0.8505
19,0.8517
20,0.8477
21,0.8474
22,0.848
23,0.8491
24,0.848
25,0.8469
26,0.8495
27,0.8454
28,0.8448
29,0.8468
30,0.8449
31,0.8474
32,0.8474
33,0.8465
34,0.8483
35,0.8437
36,0.8445
37,0.844
38,0.8412
39,0.8455
40,0.8463
41,0.8462
42,0.8489
43,0.8445
44,0.8431
45,0.8448
46,0.8455
47,0.846
48,0.8439
49,0.8405
50,0.8426
