Round,Accuracy
0,0.7649
1,0.8523
2,0.8557
3,0.8564
4,0.8575
5,0.8571
6,0.8558
7,0.8517
8,0.8506
9,0.8532
10,0.8501
11,0.8501
12,0.8498
13,0.8495
14,0.8523
15,0.8497
16,0.8475
17,0.8442
18,0.8457
19,0.8423
20,0.8448
21,0.8442
22,0.8455
23,0.8488
24,0.8463
25,0.8471
26,0.8376
27,0.8408
28,0.838
29,0.8419
30,0.8434
31,0.8414
32,0.8446
33,0.8408
34,0.8397
35,0.8434
36,0.8362
37,0.8405
38,0.8431
39,0.8415
40,0.8426
41,0.8434
42,0.8412
43,0.8443
44,0.8392
45,0.8417
46,0.8357
47,0.8409
48,0.8365
49,0.8419
50,0.8388
