Round,Accuracy
0,0.1107
1,0.1959
2,0.348
3,0.4258
4,0.4199
5,0.439
6,0.3922
7,0.4067
8,0.4106
9,0.4223
10,0.4181
11,0.4292
12,0.4267
13,0.4309
14,0.4303
15,0.4332
16,0.4356
17,0.3637
18,0.3402
19,0.3201
20,0.3228
21,0.321
22,0.387
23,0.4163
24,0.3962
25,0.4183
26,0.3889
27,0.4135
28,0.3946
29,0.4073
30,0.3842
31,0.3552
32,0.3472
33,0.3516
34,0.3798
35,0.3385
36,0.3433
37,0.3307
38,0.3279
39,0.3263
40,0.3367
41,0.3131
42,0.3161
43,0.3134
44,0.3113
45,0.3101
46,0.3041
47,0.299
48,0.3161
49,0.2996
50,0.3065
