Round,Accuracy
0,0.0986
1,0.529
2,0.7031
3,0.7543
4,0.7822
5,0.7936
6,0.7975
7,0.8011
8,0.8037
9,0.8062
10,0.8116
11,0.814
12,0.8151
13,0.8161
14,0.8192
15,0.8217
16,0.8247
17,0.8256
18,0.8254
19,0.8286
20,0.8309
21,0.8312
22,0.8316
23,0.831
24,0.832
25,0.8334
26,0.8339
27,0.832
28,0.8344
29,0.8357
30,0.8356
31,0.8353
32,0.8357
33,0.8375
34,0.8371
35,0.8383
36,0.8377
37,0.8392
38,0.838
39,0.8384
40,0.8379
41,0.8381
42,0.8389
43,0.8392
44,0.8409
45,0.8398
46,0.8399
47,0.8397
48,0.8403
49,0.8406
50,0.8411
