Round,Accuracy
0,0.1026
1,0.5533
2,0.7023
3,0.7336
4,0.7476
5,0.7632
6,0.7701
7,0.7738
8,0.7812
9,0.786
10,0.7957
11,0.8027
12,0.8046
13,0.8033
14,0.805
15,0.8095
16,0.8123
17,0.8133
18,0.8182
19,0.821
20,0.821
21,0.8222
22,0.8242
23,0.8243
24,0.8252
25,0.8267
26,0.8269
27,0.8285
28,0.8301
29,0.8299
30,0.8304
31,0.8314
32,0.8311
33,0.8317
34,0.831
35,0.831
36,0.83
37,0.8301
38,0.8332
39,0.8331
40,0.832
41,0.832
42,0.8335
43,0.8356
44,0.8345
45,0.834
46,0.8348
47,0.8345
48,0.8359
49,0.8372
50,0.8364
