Round,Avg Accuracy,Std Accuracy
0,0.0630,0.0012
1,0.1559,0.0290
2,0.1675,0.0402
3,0.1716,0.0172
4,0.1443,0.0495
5,0.0997,0.0081
6,0.0698,0.0043
7,0.1182,0.0559
8,0.1171,0.0569
9,0.1275,0.0504
10,0.1275,0.0504
11,0.1265,0.0514
12,0.1235,0.0547
13,0.1235,0.0547
14,0.1675,0.0402
15,0.1716,0.0172
16,0.1837,0.0172
17,0.1738,0.0313
18,0.1675,0.0402
19,0.1675,0.0402
20,0.1675,0.0402
21,0.1674,0.0403
22,0.1357,0.0441
23,0.1303,0.0285
24,0.1361,0.0315
25,0.1458,0.0357
26,0.1432,0.0332
27,0.1372,0.0285
28,0.1386,0.0295
29,0.1431,0.0229
30,0.1551,0.0349
31,0.1553,0.0349
32,0.1438,0.0502
33,0.1681,0.0393
34,0.1675,0.0402
35,0.1759,0.0283
36,0.1635,0.0377
37,0.1837,0.0172
38,0.1837,0.0172
39,0.1750,0.0154
40,0.1629,0.0467
41,0.1629,0.0467
42,0.1174,0.0201
43,0.1550,0.0349
44,0.1623,0.0371
45,0.1636,0.0377
46,0.1790,0.0150
47,0.1790,0.0150
48,0.1817,0.0159
49,0.1837,0.0172
50,0.1837,0.0172
