Round,Avg Accuracy,Std Accuracy
0,0.0887,0.0230
1,0.1674,0.0401
2,0.1553,0.0349
3,0.1837,0.0172
4,0.1206,0.0285
5,0.1629,0.0467
6,0.1507,0.0409
7,0.1675,0.0402
8,0.1223,0.0268
9,0.1675,0.0402
10,0.1432,0.0230
11,0.1675,0.0402
12,0.1391,0.0402
13,0.1553,0.0349
14,0.1281,0.0480
15,0.1837,0.0172
16,0.1553,0.0349
17,0.1269,0.0230
18,0.1837,0.0172
19,0.1716,0.0172
20,0.1837,0.0172
21,0.1391,0.0402
22,0.1160,0.0308
23,0.1959,0.0000
24,0.1223,0.0268
25,0.1629,0.0467
26,0.1281,0.0480
27,0.1345,0.0438
28,0.1553,0.0349
29,0.1507,0.0409
30,0.1675,0.0402
31,0.1269,0.0230
32,0.1837,0.0172
33,0.1553,0.0349
34,0.1837,0.0172
35,0.1327,0.0453
36,0.1386,0.0295
37,0.1345,0.0438
38,0.1837,0.0172
39,0.1553,0.0349
40,0.1675,0.0402
41,0.1386,0.0295
42,0.1629,0.0467
43,0.1507,0.0409
44,0.1629,0.0467
45,0.1327,0.0453
46,0.1269,0.0230
47,0.1837,0.0172
48,0.1553,0.0349
49,0.1837,0.0172
50,0.1327,0.0453
