Round,Accuracy
0,0.1016
1,0.258
2,0.2421
3,0.2341
4,0.2019
5,0.2052
6,0.1999
7,0.204
8,0.2102
9,0.2056
10,0.2161
11,0.2115
12,0.2181
13,0.2209
14,0.2189
15,0.2166
16,0.2173
17,0.2172
18,0.2167
19,0.2204
20,0.2217
21,0.2206
22,0.2109
23,0.2208
24,0.216
25,0.212
26,0.2132
27,0.2065
28,0.2096
29,0.218
30,0.2137
31,0.2055
32,0.2063
33,0.2011
34,0.187
35,0.1876
36,0.1909
37,0.2079
38,0.2112
39,0.2181
40,0.2228
41,0.2242
42,0.2254
43,0.2284
44,0.2254
45,0.2229
46,0.2084
47,0.2033
48,0.1954
49,0.2026
50,0.1981
