Round,Accuracy
0,0.1087
1,0.5019
2,0.2017
3,0.2181
4,0.481
5,0.6012
6,0.7129
7,0.7717
8,0.8119
9,0.8478
10,0.8773
11,0.8953
12,0.9
13,0.9043
14,0.9104
15,0.915
16,0.9276
17,0.9409
18,0.9428
19,0.942
20,0.9384
21,0.9466
22,0.9493
23,0.9462
24,0.9475
25,0.9493
26,0.9532
27,0.955
28,0.9474
29,0.953
30,0.9559
31,0.9554
32,0.9526
33,0.9505
34,0.9566
35,0.957
36,0.9585
37,0.9587
38,0.9613
39,0.9635
40,0.9654
41,0.9671
42,0.9662
43,0.9677
44,0.9637
45,0.9692
46,0.9667
47,0.9667
48,0.9691
49,0.9692
50,0.9691
