Round,Avg Accuracy,Std Accuracy
0,0.4117,0.2497
1,0.7649,0.0000
2,0.7662,0.0019
3,0.7705,0.0019
4,0.7853,0.0091
5,0.7969,0.0042
6,0.8054,0.0047
7,0.8073,0.0018
8,0.8126,0.0066
9,0.8131,0.0039
10,0.8166,0.0080
11,0.8163,0.0063
12,0.8205,0.0069
13,0.8184,0.0060
14,0.8225,0.0077
15,0.8210,0.0045
16,0.8252,0.0052
17,0.8219,0.0060
18,0.8281,0.0031
19,0.8268,0.0033
20,0.8289,0.0032
21,0.8312,0.0021
22,0.8310,0.0009
23,0.8338,0.0033
24,0.8305,0.0047
25,0.8348,0.0095
26,0.8327,0.0137
27,0.8345,0.0152
28,0.8334,0.0159
29,0.8306,0.0202
30,0.8332,0.0195
31,0.8260,0.0247
32,0.8332,0.0196
33,0.8260,0.0244
34,0.8336,0.0203
35,0.8254,0.0209
36,0.8317,0.0233
37,0.8300,0.0176
38,0.8344,0.0231
39,0.8214,0.0201
40,0.8359,0.0234
41,0.8176,0.0220
42,0.8358,0.0248
43,0.8137,0.0224
44,0.8352,0.0248
45,0.8136,0.0226
46,0.8335,0.0234
47,0.8146,0.0213
48,0.8326,0.0225
49,0.8148,0.0214
50,0.8348,0.0217
