Round,Avg Accuracy,Std Accuracy
0,0.2351,0.0000
1,0.7691,0.0000
2,0.5772,0.0000
3,0.7737,0.0000
4,0.6100,0.0000
5,0.7748,0.0000
6,0.6290,0.0000
7,0.7771,0.0000
8,0.5844,0.0000
9,0.7745,0.0000
10,0.6386,0.0000
11,0.7732,0.0000
12,0.6668,0.0000
13,0.7731,0.0000
14,0.7207,0.0000
15,0.7755,0.0000
16,0.7315,0.0000
17,0.7755,0.0000
18,0.7720,0.0000
19,0.7804,0.0000
20,0.7301,0.0000
21,0.7754,0.0000
22,0.7557,0.0000
23,0.7818,0.0000
24,0.7402,0.0000
25,0.7789,0.0000
26,0.7887,0.0000
27,0.7854,0.0000
28,0.7370,0.0000
29,0.7760,0.0000
30,0.7784,0.0000
31,0.7807,0.0000
32,0.7241,0.0000
33,0.7740,0.0000
34,0.7873,0.0000
35,0.7858,0.0000
36,0.7404,0.0000
37,0.7826,0.0000
38,0.7910,0.0000
39,0.7811,0.0000
40,0.7190,0.0000
41,0.7797,0.0000
42,0.7801,0.0000
43,0.7840,0.0000
44,0.7507,0.0000
45,0.7814,0.0000
46,0.7872,0.0000
47,0.7837,0.0000
48,0.7428,0.0000
49,0.7815,0.0000
50,0.8115,0.0000
