Round,Avg Accuracy,Std Accuracy
0,0.2351,0.0000
1,0.7649,0.0000
2,0.7691,0.0000
3,0.7781,0.0000
4,0.7998,0.0000
5,0.8061,0.0000
6,0.8164,0.0000
7,0.8018,0.0000
8,0.8251,0.0000
9,0.8127,0.0000
10,0.8247,0.0000
11,0.8156,0.0000
12,0.8283,0.0000
13,0.8159,0.0000
14,0.8328,0.0000
15,0.8145,0.0000
16,0.8326,0.0000
17,0.8127,0.0000
18,0.8353,0.0000
19,0.8016,0.0000
20,0.8379,0.0000
21,0.8116,0.0000
22,0.8388,0.0000
23,0.8042,0.0000
24,0.8440,0.0000
25,0.7984,0.0000
26,0.8428,0.0000
27,0.8025,0.0000
28,0.8359,0.0000
29,0.8084,0.0000
30,0.8345,0.0000
31,0.8056,0.0000
32,0.8386,0.0000
33,0.8027,0.0000
34,0.8360,0.0000
35,0.8039,0.0000
36,0.8346,0.0000
37,0.8049,0.0000
38,0.8329,0.0000
39,0.8068,0.0000
40,0.8294,0.0000
41,0.8095,0.0000
42,0.8288,0.0000
43,0.8093,0.0000
44,0.8254,0.0000
45,0.8108,0.0000
46,0.8268,0.0000
47,0.8101,0.0000
48,0.8274,0.0000
49,0.8092,0.0000
50,0.8245,0.0000
