Round,Accuracy
0,0.1006
1,0.1009
2,0.133
3,0.1823
4,0.2046
5,0.2074
6,0.2124
7,0.2243
8,0.2301
9,0.2347
10,0.2496
11,0.2392
12,0.2575
13,0.2435
14,0.2515
15,0.2342
16,0.2446
17,0.2346
18,0.2517
19,0.2363
20,0.2442
21,0.2313
22,0.2373
23,0.2404
24,0.2482
25,0.2444
26,0.2537
27,0.2504
28,0.2645
29,0.261
30,0.2687
31,0.2567
32,0.2607
33,0.258
34,0.2638
35,0.2628
36,0.2683
37,0.2606
38,0.2704
39,0.2616
40,0.2811
41,0.2628
42,0.2759
43,0.2617
44,0.2792
45,0.2686
46,0.2865
47,0.2693
48,0.2887
49,0.2685
50,0.2793
