Round,Avg Accuracy,Std Accuracy
0,0.0852,0.0216
1,0.2406,0.1047
2,0.8500,0.0200
3,0.9605,0.0036
4,0.9737,0.0037
5,0.9793,0.0020
6,0.9824,0.0013
7,0.9849,0.0005
8,0.9866,0.0005
9,0.9878,0.0002
10,0.9883,0.0007
11,0.9886,0.0011
12,0.9880,0.0011
13,0.9880,0.0013
14,0.9879,0.0012
15,0.9881,0.0014
16,0.9879,0.0011
17,0.9878,0.0005
18,0.9878,0.0002
19,0.9879,0.0005
20,0.9884,0.0010
21,0.9885,0.0010
22,0.9886,0.0012
23,0.9882,0.0012
24,0.9882,0.0013
25,0.9887,0.0015
26,0.9888,0.0014
27,0.9889,0.0013
28,0.9889,0.0014
29,0.9891,0.0015
30,0.9891,0.0014
31,0.9892,0.0014
32,0.9895,0.0012
33,0.9896,0.0013
34,0.9896,0.0011
35,0.9897,0.0009
36,0.9897,0.0009
37,0.9898,0.0007
38,0.9898,0.0007
39,0.9896,0.0007
40,0.9895,0.0007
41,0.9896,0.0006
42,0.9895,0.0008
43,0.9896,0.0008
44,0.9896,0.0010
45,0.9895,0.0010
46,0.9896,0.0010
47,0.9897,0.0010
48,0.9899,0.0010
49,0.9899,0.0011
50,0.9899,0.0011
