Round,Avg Accuracy,Std Accuracy
0,0.0896,0.0215
1,0.9780,0.0012
2,0.9856,0.0010
3,0.9872,0.0006
4,0.9885,0.0008
5,0.9893,0.0009
6,0.9898,0.0008
7,0.9898,0.0007
8,0.9904,0.0010
9,0.9904,0.0007
10,0.9906,0.0006
11,0.9906,0.0006
12,0.9906,0.0005
13,0.9908,0.0005
14,0.9909,0.0004
15,0.9912,0.0006
16,0.9909,0.0003
17,0.9910,0.0005
18,0.9914,0.0006
19,0.9913,0.0004
20,0.9914,0.0004
21,0.9914,0.0004
22,0.9913,0.0004
23,0.9914,0.0003
24,0.9914,0.0004
25,0.9913,0.0005
26,0.9916,0.0002
27,0.9914,0.0004
28,0.9913,0.0003
29,0.9912,0.0003
30,0.9915,0.0005
31,0.9917,0.0003
32,0.9915,0.0003
33,0.9916,0.0003
34,0.9919,0.0002
35,0.9917,0.0003
36,0.9918,0.0005
37,0.9916,0.0004
38,0.9913,0.0002
39,0.9915,0.0004
40,0.9913,0.0007
41,0.9915,0.0005
42,0.9913,0.0005
43,0.9914,0.0005
44,0.9914,0.0003
45,0.9915,0.0004
46,0.9914,0.0005
47,0.9915,0.0005
48,0.9915,0.0003
49,0.9914,0.0004
50,0.9911,0.0005
