Round,Avg Accuracy,Std Accuracy
0,0.0976,0.0055
1,0.9756,0.0022
2,0.9852,0.0010
3,0.9881,0.0008
4,0.9889,0.0007
5,0.9893,0.0008
6,0.9895,0.0011
7,0.9898,0.0009
8,0.9899,0.0011
9,0.9902,0.0009
10,0.9900,0.0009
11,0.9903,0.0008
12,0.9903,0.0006
13,0.9908,0.0002
14,0.9907,0.0005
15,0.9910,0.0006
16,0.9911,0.0005
17,0.9909,0.0008
18,0.9908,0.0003
19,0.9910,0.0005
20,0.9910,0.0004
21,0.9909,0.0003
22,0.9913,0.0005
23,0.9913,0.0005
24,0.9913,0.0004
25,0.9914,0.0005
26,0.9914,0.0007
27,0.9914,0.0005
28,0.9914,0.0006
29,0.9913,0.0005
30,0.9914,0.0004
31,0.9912,0.0005
32,0.9915,0.0005
33,0.9914,0.0006
34,0.9914,0.0004
35,0.9914,0.0004
36,0.9913,0.0006
37,0.9914,0.0003
38,0.9913,0.0006
39,0.9914,0.0006
40,0.9916,0.0003
41,0.9913,0.0006
42,0.9915,0.0005
43,0.9913,0.0005
44,0.9914,0.0005
45,0.9915,0.0004
46,0.9914,0.0005
47,0.9916,0.0003
48,0.9915,0.0003
49,0.9914,0.0005
50,0.9915,0.0004
