Round,Avg Accuracy,Std Accuracy
0,0.0834,0.0188
1,0.6602,0.1451
2,0.9539,0.0097
3,0.9748,0.0030
4,0.9716,0.0060
5,0.9757,0.0019
6,0.9807,0.0022
7,0.9838,0.0008
8,0.9843,0.0016
9,0.9855,0.0018
10,0.9861,0.0007
11,0.9867,0.0005
12,0.9868,0.0002
13,0.9872,0.0002
14,0.9876,0.0003
15,0.9876,0.0003
16,0.9882,0.0004
17,0.9876,0.0005
18,0.9873,0.0009
19,0.9872,0.0006
20,0.9877,0.0010
21,0.9881,0.0005
22,0.9879,0.0005
23,0.9882,0.0003
24,0.9874,0.0008
25,0.9871,0.0012
26,0.9873,0.0010
27,0.9876,0.0008
28,0.9879,0.0006
29,0.9868,0.0004
30,0.9870,0.0001
31,0.9880,0.0001
32,0.9878,0.0008
33,0.9879,0.0009
34,0.9877,0.0004
35,0.9871,0.0004
36,0.9867,0.0011
37,0.9864,0.0020
38,0.9870,0.0012
39,0.9872,0.0009
40,0.9876,0.0015
41,0.9875,0.0016
42,0.9871,0.0015
43,0.9873,0.0017
44,0.9880,0.0014
45,0.9882,0.0015
46,0.9878,0.0011
47,0.9879,0.0001
48,0.9879,0.0005
49,0.9879,0.0004
50,0.9878,0.0002
