Round,Accuracy
0,0.1
1,0.2963
2,0.5258
3,0.5665
4,0.5953
5,0.6105
6,0.6287
7,0.6375
8,0.6386
9,0.6473
10,0.6557
11,0.6586
12,0.6602
13,0.6647
14,0.6697
15,0.6741
16,0.6758
17,0.6769
18,0.6848
19,0.6851
20,0.6831
21,0.6853
22,0.6872
23,0.6895
24,0.6923
25,0.6938
26,0.6963
27,0.6916
28,0.6971
29,0.6966
30,0.6984
31,0.7015
32,0.7001
33,0.7038
34,0.7058
35,0.7048
36,0.7006
37,0.7021
38,0.7053
39,0.702
40,0.7056
41,0.7078
42,0.7137
43,0.7069
44,0.7122
45,0.7074
46,0.7103
47,0.7114
48,0.7156
49,0.7127
50,0.7103
