Round,Accuracy
0,0.086
1,0.1988
2,0.5449
3,0.6075
4,0.6344
5,0.659
6,0.6671
7,0.6777
8,0.6771
9,0.6829
10,0.6868
11,0.6895
12,0.6878
13,0.6956
14,0.6989
15,0.6946
16,0.7
17,0.7014
18,0.7023
19,0.7024
20,0.7017
21,0.7035
22,0.7047
23,0.7109
24,0.7123
25,0.7081
26,0.7131
27,0.7114
28,0.7123
29,0.7111
30,0.7149
31,0.7134
32,0.7142
33,0.713
34,0.7115
35,0.7154
36,0.716
37,0.717
38,0.7139
39,0.7202
40,0.7162
41,0.7156
42,0.7192
43,0.7182
44,0.7161
45,0.7211
46,0.7173
47,0.7206
48,0.7154
49,0.7193
50,0.7184
