Round,Accuracy
0,0.124
1,0.444
2,0.5013
3,0.532
4,0.5527
5,0.5675
6,0.5761
7,0.5875
8,0.5928
9,0.5906
10,0.5969
11,0.5963
12,0.6022
13,0.6025
14,0.608
15,0.6135
16,0.6088
17,0.609
18,0.6162
19,0.6106
20,0.6158
21,0.6179
22,0.6132
23,0.6195
24,0.6217
25,0.6244
26,0.6209
27,0.6179
28,0.6244
29,0.6247
30,0.6247
31,0.6257
32,0.6261
33,0.6257
34,0.6273
35,0.6247
36,0.6274
37,0.6304
38,0.634
39,0.6295
40,0.6314
41,0.6338
42,0.6376
43,0.6377
44,0.6304
45,0.6344
46,0.6321
47,0.6323
48,0.6328
49,0.6369
50,0.6339
