Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.4495,0.0407
2,0.7164,0.0666
3,0.8315,0.0060
4,0.8574,0.0020
5,0.8670,0.0030
6,0.8725,0.0027
7,0.8787,0.0028
8,0.8804,0.0022
9,0.8811,0.0016
10,0.8828,0.0015
11,0.8855,0.0011
12,0.8848,0.0020
13,0.8862,0.0015
14,0.8874,0.0019
15,0.8860,0.0024
16,0.8877,0.0023
17,0.8873,0.0022
18,0.8886,0.0024
19,0.8878,0.0016
20,0.8897,0.0017
21,0.8890,0.0006
22,0.8893,0.0010
23,0.8898,0.0015
24,0.8893,0.0016
25,0.8897,0.0026
26,0.8900,0.0025
27,0.8894,0.0023
28,0.8898,0.0021
29,0.8892,0.0025
30,0.8907,0.0020
31,0.8893,0.0015
32,0.8904,0.0023
33,0.8896,0.0028
34,0.8905,0.0028
35,0.8908,0.0018
36,0.8907,0.0022
37,0.8908,0.0031
38,0.8909,0.0024
39,0.8902,0.0020
40,0.8907,0.0019
41,0.8896,0.0021
42,0.8899,0.0023
43,0.8902,0.0022
44,0.8893,0.0023
45,0.8904,0.0011
46,0.8910,0.0014
47,0.8914,0.0014
48,0.8902,0.0008
49,0.8896,0.0014
50,0.8909,0.0017
