Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.5127,0.0519
2,0.8257,0.0050
3,0.8609,0.0014
4,0.8710,0.0023
5,0.8764,0.0004
6,0.8817,0.0023
7,0.8827,0.0013
8,0.8832,0.0024
9,0.8847,0.0032
10,0.8866,0.0032
11,0.8867,0.0026
12,0.8880,0.0020
13,0.8871,0.0034
14,0.8882,0.0026
15,0.8885,0.0029
16,0.8891,0.0028
17,0.8887,0.0038
18,0.8886,0.0023
19,0.8892,0.0020
20,0.8900,0.0025
21,0.8895,0.0026
22,0.8904,0.0011
23,0.8909,0.0016
24,0.8908,0.0012
25,0.8912,0.0018
26,0.8914,0.0014
27,0.8909,0.0018
28,0.8908,0.0011
29,0.8913,0.0013
30,0.8910,0.0016
31,0.8915,0.0016
32,0.8912,0.0020
33,0.8909,0.0020
34,0.8911,0.0018
35,0.8910,0.0016
36,0.8914,0.0013
37,0.8912,0.0019
38,0.8916,0.0023
39,0.8908,0.0020
40,0.8909,0.0016
41,0.8901,0.0023
42,0.8907,0.0022
43,0.8907,0.0008
44,0.8904,0.0025
45,0.8906,0.0022
46,0.8904,0.0022
47,0.8905,0.0016
48,0.8905,0.0013
49,0.8901,0.0011
50,0.8899,0.0011
