Round,Avg Accuracy,Std Accuracy
0,0.0897,0.0146
1,0.1561,0.0793
2,0.4267,0.0642
3,0.6216,0.0305
4,0.6838,0.0357
5,0.7160,0.0243
6,0.7504,0.0191
7,0.7848,0.0094
8,0.8136,0.0032
9,0.8306,0.0025
10,0.8382,0.0082
11,0.8399,0.0101
12,0.8419,0.0074
13,0.8426,0.0044
14,0.8455,0.0034
15,0.8493,0.0052
16,0.8527,0.0060
17,0.8582,0.0076
18,0.8632,0.0056
19,0.8680,0.0049
20,0.8711,0.0043
21,0.8742,0.0036
22,0.8762,0.0024
23,0.8776,0.0016
24,0.8790,0.0022
25,0.8804,0.0017
26,0.8811,0.0017
27,0.8815,0.0018
28,0.8816,0.0031
29,0.8825,0.0025
30,0.8827,0.0019
31,0.8835,0.0020
32,0.8845,0.0017
33,0.8849,0.0030
34,0.8855,0.0031
35,0.8855,0.0019
36,0.8857,0.0019
37,0.8855,0.0020
38,0.8857,0.0021
39,0.8851,0.0014
40,0.8849,0.0014
41,0.8850,0.0013
42,0.8853,0.0010
43,0.8860,0.0008
44,0.8865,0.0009
45,0.8870,0.0009
46,0.8872,0.0007
47,0.8869,0.0007
48,0.8869,0.0003
49,0.8875,0.0003
50,0.8875,0.0005
