Round,Avg Accuracy,Std Accuracy
0,0.1007,0.0012
1,0.1797,0.0819
2,0.5580,0.0430
3,0.6454,0.0632
4,0.6788,0.0707
5,0.7231,0.0886
6,0.7420,0.0683
7,0.7663,0.0407
8,0.7567,0.0571
9,0.6992,0.1250
10,0.6574,0.1924
11,0.6892,0.1751
12,0.7352,0.1374
13,0.7768,0.0976
14,0.8042,0.0647
15,0.8195,0.0481
16,0.8306,0.0325
17,0.8432,0.0221
18,0.8517,0.0136
19,0.8548,0.0074
20,0.8587,0.0051
21,0.8599,0.0025
22,0.8618,0.0021
23,0.8644,0.0034
24,0.8659,0.0014
25,0.8658,0.0006
26,0.8634,0.0019
27,0.8631,0.0027
28,0.8627,0.0003
29,0.8650,0.0007
30,0.8675,0.0017
31,0.8688,0.0020
32,0.8678,0.0039
33,0.8682,0.0028
34,0.8674,0.0008
35,0.8654,0.0021
36,0.8647,0.0022
37,0.8658,0.0024
38,0.8659,0.0010
39,0.8663,0.0006
40,0.8632,0.0013
41,0.8640,0.0013
42,0.8655,0.0009
43,0.8659,0.0014
44,0.8663,0.0009
45,0.8651,0.0012
46,0.8648,0.0017
47,0.8649,0.0030
48,0.8656,0.0029
49,0.8660,0.0024
50,0.8641,0.0016
