Round,Accuracy
0,0.1075
1,0.116
2,0.1501
3,0.2114
4,0.2704
5,0.3212
6,0.3753
7,0.4022
8,0.435
9,0.4556
10,0.4708
11,0.488
12,0.5047
13,0.5131
14,0.5184
15,0.5298
16,0.5345
17,0.5382
18,0.5448
19,0.5462
20,0.55
21,0.559
22,0.5618
23,0.5642
24,0.5647
25,0.5667
26,0.5659
27,0.5673
28,0.5703
29,0.5717
30,0.5742
31,0.5731
32,0.5742
33,0.5751
34,0.5762
35,0.5751
36,0.5764
37,0.5792
38,0.579
39,0.5788
40,0.5814
41,0.5805
42,0.5838
43,0.5847
44,0.5849
45,0.5845
46,0.5882
47,0.5919
48,0.5914
49,0.5885
50,0.5873
