Round,Accuracy
0,0.1428
1,0.2167
2,0.2867
3,0.369
4,0.4125
5,0.4428
6,0.4645
7,0.49
8,0.5069
9,0.5238
10,0.5281
11,0.5334
12,0.5371
13,0.5405
14,0.5449
15,0.5526
16,0.5642
17,0.5788
18,0.5869
19,0.5937
20,0.6063
21,0.6121
22,0.6179
23,0.621
24,0.6245
25,0.6272
26,0.6284
27,0.6311
28,0.6331
29,0.6356
30,0.6413
31,0.6437
32,0.6465
33,0.65
34,0.6524
35,0.6548
36,0.6575
37,0.6625
38,0.6661
39,0.6681
40,0.6713
41,0.6733
42,0.6742
43,0.674
44,0.6742
45,0.6768
46,0.6783
47,0.6796
48,0.6812
49,0.6804
50,0.6801
