Round,Accuracy
0,0.1
1,0.114
2,0.2631
3,0.341
4,0.3808
5,0.406
6,0.4218
7,0.4366
8,0.4606
9,0.4827
10,0.5025
11,0.5167
12,0.5339
13,0.5489
14,0.5611
15,0.5714
16,0.5811
17,0.5884
18,0.5959
19,0.6034
20,0.6116
21,0.6171
22,0.6228
23,0.6269
24,0.6301
25,0.6332
26,0.635
27,0.6407
28,0.6427
29,0.6469
30,0.6478
31,0.6513
32,0.6531
33,0.6557
34,0.6572
35,0.66
36,0.6607
37,0.6607
38,0.6624
39,0.6663
40,0.6685
41,0.6735
42,0.6763
43,0.6789
44,0.6809
45,0.6802
46,0.6826
47,0.6851
48,0.6847
49,0.6859
50,0.6885
