Round,Accuracy
0,0.097
1,0.9845
2,0.9863
3,0.9862
4,0.9869
5,0.9875
6,0.9883
7,0.987
8,0.9874
9,0.9869
10,0.9876
11,0.9879
12,0.9873
13,0.9876
14,0.9876
15,0.987
16,0.9864
17,0.9873
18,0.9876
19,0.9869
20,0.9865
21,0.9866
22,0.988
23,0.9869
24,0.9869
25,0.9864
26,0.9876
27,0.9866
28,0.9867
29,0.9864
30,0.9869
31,0.9862
32,0.9865
33,0.9868
34,0.9872
35,0.9867
36,0.987
37,0.9857
38,0.9867
39,0.9866
40,0.987
41,0.9862
42,0.9873
43,0.9868
44,0.9863
45,0.9868
46,0.987
47,0.9874
48,0.9855
49,0.9863
50,0.9861
