Round,Avg Accuracy,Std Accuracy
0,0.0894,0.0184
1,0.1413,0.0427
2,0.2156,0.0279
3,0.2573,0.0836
4,0.3550,0.1025
5,0.4576,0.0920
6,0.5306,0.0760
7,0.6014,0.0601
8,0.6618,0.0380
9,0.7071,0.0261
10,0.7348,0.0174
11,0.7504,0.0091
12,0.7651,0.0091
13,0.7752,0.0072
14,0.7828,0.0066
15,0.7900,0.0059
16,0.7933,0.0037
17,0.7954,0.0085
18,0.8005,0.0031
19,0.8041,0.0018
20,0.8073,0.0027
21,0.8079,0.0055
22,0.8110,0.0029
23,0.8127,0.0020
24,0.8135,0.0036
25,0.8160,0.0017
26,0.8173,0.0018
27,0.8172,0.0022
28,0.8175,0.0025
29,0.8179,0.0025
30,0.8176,0.0014
31,0.8183,0.0012
32,0.8179,0.0017
33,0.8180,0.0027
34,0.8191,0.0020
35,0.8210,0.0006
36,0.8182,0.0024
37,0.8200,0.0019
38,0.8204,0.0011
39,0.8206,0.0019
40,0.8204,0.0016
41,0.8214,0.0003
42,0.8221,0.0011
43,0.8227,0.0014
44,0.8230,0.0022
45,0.8236,0.0015
46,0.8251,0.0014
47,0.8235,0.0024
48,0.8235,0.0037
49,0.8240,0.0030
50,0.8243,0.0014
