Round,Avg Accuracy,Std Accuracy
0,0.0759,0.0000
1,0.2327,0.0000
2,0.4904,0.0000
3,0.6688,0.0000
4,0.7135,0.0000
5,0.7313,0.0000
6,0.7593,0.0000
7,0.7633,0.0000
8,0.7606,0.0000
9,0.7724,0.0000
10,0.7809,0.0000
11,0.7918,0.0000
12,0.7819,0.0000
13,0.7911,0.0000
14,0.7949,0.0000
15,0.7937,0.0000
16,0.8028,0.0000
17,0.7982,0.0000
18,0.8027,0.0000
19,0.7996,0.0000
20,0.8084,0.0000
21,0.8080,0.0000
22,0.8074,0.0000
23,0.8127,0.0000
24,0.8149,0.0000
25,0.8071,0.0000
26,0.8165,0.0000
27,0.8150,0.0000
28,0.8126,0.0000
29,0.8137,0.0000
30,0.8145,0.0000
31,0.8130,0.0000
32,0.8181,0.0000
33,0.8142,0.0000
34,0.8164,0.0000
35,0.8206,0.0000
36,0.8196,0.0000
37,0.8169,0.0000
38,0.8170,0.0000
39,0.8151,0.0000
40,0.8052,0.0000
41,0.8164,0.0000
42,0.8222,0.0000
43,0.8253,0.0000
44,0.8211,0.0000
45,0.8217,0.0000
46,0.8195,0.0000
47,0.8195,0.0000
48,0.8227,0.0000
49,0.8250,0.0000
50,0.8229,0.0000
