Round,Avg Accuracy,Std Accuracy
0,0.0811,0.0074
1,0.1983,0.0033
2,0.3429,0.0486
3,0.5786,0.0465
4,0.7107,0.0081
5,0.7497,0.0133
6,0.7739,0.0099
7,0.7851,0.0098
8,0.7964,0.0141
9,0.7998,0.0090
10,0.8026,0.0121
11,0.8050,0.0114
12,0.8028,0.0122
13,0.8033,0.0158
14,0.8015,0.0113
15,0.8121,0.0095
16,0.8115,0.0082
17,0.8133,0.0109
18,0.8130,0.0116
19,0.8150,0.0110
20,0.8156,0.0118
21,0.8143,0.0111
22,0.8191,0.0116
23,0.8151,0.0085
24,0.8175,0.0093
25,0.8175,0.0081
26,0.8153,0.0068
27,0.8185,0.0080
28,0.8210,0.0093
29,0.8192,0.0106
30,0.8162,0.0073
31,0.8204,0.0084
32,0.8123,0.0087
33,0.8182,0.0059
34,0.8060,0.0129
35,0.8180,0.0075
36,0.8205,0.0109
37,0.8203,0.0082
38,0.8209,0.0089
39,0.8220,0.0082
40,0.8228,0.0103
41,0.8182,0.0120
42,0.8135,0.0209
43,0.8197,0.0133
44,0.8232,0.0117
45,0.8202,0.0082
46,0.8228,0.0088
47,0.8256,0.0077
48,0.8247,0.0122
49,0.8235,0.0150
50,0.8211,0.0114
