Round,Avg Accuracy,Std Accuracy
0,0.0830,0.0065
1,0.2014,0.0040
2,0.3701,0.0107
3,0.5887,0.0383
4,0.6954,0.0187
5,0.7518,0.0122
6,0.7641,0.0097
7,0.7809,0.0060
8,0.7887,0.0119
9,0.7968,0.0077
10,0.7954,0.0103
11,0.7989,0.0093
12,0.7987,0.0110
13,0.7963,0.0151
14,0.8034,0.0105
15,0.8057,0.0075
16,0.8044,0.0079
17,0.8084,0.0103
18,0.8063,0.0106
19,0.8109,0.0101
20,0.8105,0.0109
21,0.8089,0.0100
22,0.8113,0.0110
23,0.8119,0.0076
24,0.8096,0.0115
25,0.8145,0.0089
26,0.8092,0.0049
27,0.8139,0.0059
28,0.8166,0.0097
29,0.8129,0.0098
30,0.8116,0.0033
31,0.8154,0.0054
32,0.8090,0.0105
33,0.8160,0.0060
34,0.8014,0.0065
35,0.8165,0.0068
36,0.8164,0.0108
37,0.8170,0.0062
38,0.8165,0.0083
39,0.8184,0.0067
40,0.8184,0.0091
41,0.8125,0.0103
42,0.8101,0.0196
43,0.8147,0.0124
44,0.8166,0.0114
45,0.8162,0.0085
46,0.8169,0.0092
47,0.8224,0.0073
48,0.8198,0.0113
49,0.8183,0.0137
50,0.8171,0.0108
