Round,Accuracy
0,0.0118
1,0.4976
2,0.5452
3,0.5757
4,0.592
5,0.5955
6,0.5822
7,0.5978
8,0.583
9,0.5845
10,0.5869
11,0.5731
12,0.5822
13,0.5882
14,0.5888
15,0.5948
16,0.5976
17,0.5974
18,0.5927
19,0.5942
20,0.597
21,0.5959
22,0.594
23,0.5931
24,0.6002
25,0.5955
26,0.5976
27,0.5931
28,0.5966
29,0.5994
30,0.5985
31,0.5966
32,0.5972
33,0.5942
34,0.5963
35,0.5978
36,0.5959
37,0.5972
38,0.5991
39,0.6002
40,0.5961
41,0.5933
42,0.5955
43,0.591
44,0.5933
45,0.5948
46,0.5942
47,0.5944
48,0.5953
49,0.5957
50,0.594
