Round,Accuracy
0,0.0
1,0.4854
2,0.5168
3,0.5505
4,0.5669
5,0.5796
6,0.5849
7,0.5849
8,0.5925
9,0.5946
10,0.5972
11,0.597
12,0.5985
13,0.5927
14,0.5959
15,0.5948
16,0.5935
17,0.5916
18,0.6006
19,0.5914
20,0.5892
21,0.5914
22,0.592
23,0.5951
24,0.5927
25,0.6
26,0.6017
27,0.5918
28,0.6015
29,0.5978
30,0.5991
31,0.5976
32,0.5976
33,0.5991
34,0.6013
35,0.5981
36,0.5955
37,0.5981
38,0.5976
39,0.6041
40,0.6028
41,0.6026
42,0.6062
43,0.6002
44,0.6065
45,0.6011
46,0.5996
47,0.6006
48,0.5998
49,0.5991
50,0.603
