Round,Accuracy
0,0.1021
1,0.1551
2,0.186
3,0.2163
4,0.2057
5,0.1928
6,0.1753
7,0.1666
8,0.1601
9,0.1601
10,0.1537
11,0.1419
12,0.1503
13,0.1622
14,0.1735
15,0.1755
16,0.163
17,0.1541
18,0.1509
19,0.1507
20,0.1537
21,0.1509
22,0.1496
23,0.1513
24,0.1508
25,0.1478
26,0.1519
27,0.1568
28,0.1651
29,0.1759
30,0.1711
31,0.1725
32,0.167
33,0.1713
34,0.1704
35,0.1759
36,0.1932
37,0.204
38,0.2052
39,0.2027
40,0.2093
41,0.221
42,0.2288
43,0.2317
44,0.2355
45,0.2388
46,0.2402
47,0.2377
48,0.2304
49,0.2375
50,0.2517
