Round,Accuracy
0,0.1024
1,0.4822
2,0.4847
3,0.4822
4,0.4695
5,0.4849
6,0.5432
7,0.5232
8,0.5417
9,0.5359
10,0.5514
11,0.5305
12,0.5673
13,0.5535
14,0.5811
15,0.5548
16,0.5858
17,0.5708
18,0.5802
19,0.5789
20,0.5733
21,0.5613
22,0.5714
23,0.5708
24,0.5602
25,0.5705
26,0.5578
27,0.5725
28,0.5763
29,0.5667
30,0.5712
31,0.528
32,0.5527
33,0.5639
34,0.5544
35,0.5598
36,0.5652
37,0.5505
38,0.5606
39,0.5628
40,0.5563
41,0.5598
42,0.5553
43,0.5578
44,0.5587
45,0.5639
46,0.5542
47,0.5647
48,0.5619
49,0.5645
50,0.5555
